person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
28,55000,RENT,3.0,VENTURE,C,5000,12.53,0,0.09,Y,5
33,140000,MORTGAGE,6.0,MEDICAL,A,13000,7.51,0,0.09,N,6
29,88000,RENT,6.0,EDUCATION,C,12000,12.53,0,0.14,N,5
31,33000,OWN,6.0,DEBTCONSOLIDATION,D,5000,14.96,0,0.15,N,6
30,58000,RENT,3.0,PERSONAL,C,20000,14.72,1,0.34,N,5
40,10200,RENT,,HOMEIMPROVEMENT,B,3550,11.49,1,0.35,N,15
22,20000,RENT,1.0,DEBTCONSOLIDATION,B,6500,10.99,1,0.33,N,2
23,30000,RENT,0.0,VENTURE,B,7000,12.69,0,0.23,N,2
24,33900,RENT,3.0,EDUCATION,D,5500,17.58,0,0.16,N,2
25,62280,RENT,3.0,EDUCATION,A,15000,8.94,0,0.24,N,4
25,44000,RENT,1.0,EDUCATION,D,15000,14.59,1,0.34,N,3
29,220000,MORTGAGE,13.0,DEBTCONSOLIDATION,B,8500,10.37,0,0.04,N,5
24,37000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6250,7.14,1,0.17,N,4
23,45000,RENT,3.0,DEBTCONSOLIDATION,A,5000,9.32,0,0.11,N,4
22,40000,RENT,1.0,PERSONAL,B,4000,12.69,0,0.1,N,4
22,41838,RENT,0.0,MEDICAL,D,6600,16.89,1,0.16,N,3
28,44000,RENT,2.0,MEDICAL,C,10000,13.48,1,0.23,N,8
28,24000,RENT,0.0,EDUCATION,B,5000,11.86,0,0.21,N,8
33,120000,RENT,1.0,PERSONAL,C,9150,13.99,0,0.08,N,5
31,95000,RENT,3.0,HOMEIMPROVEMENT,D,24000,13.67,0,0.25,Y,10
36,56900,MORTGAGE,16.0,VENTURE,G,6200,,1,0.11,N,11
36,22000,MORTGAGE,0.0,EDUCATION,A,8000,6.99,0,0.36,N,17
27,33996,RENT,8.0,DEBTCONSOLIDATION,D,6000,15.31,1,0.18,Y,5
22,55000,MORTGAGE,6.0,EDUCATION,C,1400,13.49,0,0.03,N,3
28,25000,RENT,0.0,DEBTCONSOLIDATION,A,3000,5.42,0,0.12,N,6
25,52500,MORTGAGE,4.0,DEBTCONSOLIDATION,A,9000,7.88,0,0.17,N,4
25,75000,RENT,4.0,HOMEIMPROVEMENT,D,30000,16.89,1,0.4,Y,4
38,36500,RENT,3.0,EDUCATION,A,12000,7.51,1,0.33,N,11
36,14400,OWN,7.0,DEBTCONSOLIDATION,A,7000,5.42,1,0.49,N,16
25,52000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,14500,10.65,0,0.28,N,4
28,105000,MORTGAGE,12.0,EDUCATION,A,7000,,0,0.07,N,10
24,28800,RENT,2.0,PERSONAL,B,8875,,1,0.31,N,2
25,75000,RENT,0.0,DEBTCONSOLIDATION,B,20000,10.38,0,0.27,N,2
28,98000,RENT,0.0,HOMEIMPROVEMENT,D,20000,14.96,1,0.2,N,6
37,28800,MORTGAGE,3.0,VENTURE,A,4000,6.54,0,0.14,N,17
23,54000,RENT,3.0,DEBTCONSOLIDATION,C,12000,12.98,1,0.22,Y,3
25,32000,RENT,9.0,VENTURE,C,5000,14.27,1,0.16,Y,4
27,96000,RENT,7.0,HOMEIMPROVEMENT,B,7500,9.83,0,0.08,N,10
30,30000,RENT,0.0,VENTURE,D,7750,13.87,1,0.26,Y,9
22,86000,MORTGAGE,7.0,EDUCATION,C,18000,13.48,1,0.21,N,2
34,31500,MORTGAGE,16.0,PERSONAL,B,6000,,0,0.19,N,8
27,81300,RENT,3.0,VENTURE,B,29000,12.69,1,0.36,N,6
24,60000,MORTGAGE,9.0,VENTURE,A,3000,7.51,0,0.05,N,4
23,70550,RENT,0.0,MEDICAL,E,14000,17.51,1,0.17,Y,2
23,35500,RENT,2.0,HOMEIMPROVEMENT,D,9000,15.99,1,0.25,Y,2
31,36400,MORTGAGE,0.0,VENTURE,D,8000,14.46,0,0.22,N,9
21,29004,RENT,0.0,MEDICAL,D,7500,,1,0.26,Y,2
22,18000,RENT,1.0,PERSONAL,B,3000,11.86,1,0.17,N,2
26,30000,RENT,2.0,EDUCATION,B,2000,11.71,1,0.07,N,2
24,60000,RENT,0.0,PERSONAL,B,25000,10.99,1,0.42,N,3
38,74000,RENT,9.0,EDUCATION,C,9000,12.84,0,0.12,N,12
27,40000,RENT,1.0,VENTURE,C,13000,13.48,1,0.33,N,7
24,55000,MORTGAGE,,HOMEIMPROVEMENT,A,7000,7.14,1,0.13,N,3
22,46000,RENT,4.0,EDUCATION,A,5000,7.88,0,0.11,N,2
27,88000,RENT,4.0,DEBTCONSOLIDATION,B,20000,10.38,0,0.23,N,7
33,69000,MORTGAGE,17.0,EDUCATION,B,7200,10.74,0,0.1,N,7
31,72250,OTHER,6.0,MEDICAL,F,25000,17.03,1,0.29,Y,5
27,51850,RENT,2.0,MEDICAL,D,3000,14.96,1,0.05,Y,7
47,80000,MORTGAGE,2.0,EDUCATION,A,10000,6.54,0,0.13,N,13
22,19008,OWN,,PERSONAL,A,12000,5.42,1,0.63,N,4
31,40000,RENT,2.0,DEBTCONSOLIDATION,C,14600,,1,0.36,Y,5
30,160000,MORTGAGE,4.0,EDUCATION,C,7000,13.98,0,0.04,N,5
24,69000,RENT,0.0,PERSONAL,E,10000,17.14,1,0.14,N,4
27,60000,MORTGAGE,8.0,EDUCATION,A,2000,7.29,0,0.03,N,7
26,70000,MORTGAGE,6.0,HOMEIMPROVEMENT,D,10000,,0,0.14,N,4
21,36000,RENT,1.0,MEDICAL,D,4500,17.27,1,0.13,N,4
24,97000,RENT,3.0,EDUCATION,D,8000,15.31,0,0.08,N,3
31,63372,RENT,7.0,PERSONAL,B,3000,,0,0.05,N,7
30,74797,MORTGAGE,14.0,MEDICAL,E,4800,18.79,1,0.05,Y,7
44,124800,RENT,1.0,PERSONAL,A,10875,7.14,0,0.09,N,14
29,31000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,9950,7.9,0,0.32,N,6
28,86652,RENT,5.0,HOMEIMPROVEMENT,B,20000,11.58,1,0.23,N,5
29,64000,RENT,3.0,DEBTCONSOLIDATION,C,15000,15.27,1,0.23,N,10
24,30000,RENT,6.0,DEBTCONSOLIDATION,B,5000,12.69,1,0.17,N,4
24,238000,RENT,2.0,VENTURE,D,10000,13.67,1,0.04,N,2
53,138000,RENT,4.0,PERSONAL,B,15000,12.69,1,0.11,N,21
27,44000,RENT,5.0,EDUCATION,B,13650,10.65,1,0.31,N,5
22,22800,RENT,,PERSONAL,B,9200,9.88,1,0.4,N,2
22,49000,RENT,3.0,MEDICAL,D,15000,14.61,1,0.31,N,3
28,18000,RENT,,VENTURE,B,4000,11.12,1,0.22,N,8
29,59000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,15000,9.76,1,0.25,N,8
24,34000,RENT,2.0,EDUCATION,C,5000,12.23,1,0.15,N,2
23,46000,RENT,1.0,EDUCATION,A,7000,7.4,0,0.15,N,4
49,58000,MORTGAGE,5.0,PERSONAL,D,16000,15.33,1,0.28,N,13
42,101000,MORTGAGE,6.0,DEBTCONSOLIDATION,F,25000,16.15,1,0.25,Y,17
27,116000,MORTGAGE,4.0,PERSONAL,D,25000,13.36,1,0.22,N,6
25,21600,RENT,0.0,EDUCATION,C,4900,13.72,0,0.23,Y,2
26,39000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,5000,13.67,1,0.13,N,3
24,42000,MORTGAGE,,PERSONAL,E,18250,16.82,1,0.43,Y,4
22,90000,OWN,6.0,VENTURE,A,7000,7.14,0,0.08,N,4
31,113000,RENT,1.0,HOMEIMPROVEMENT,D,9600,14.91,1,0.08,Y,7
25,125000,MORTGAGE,1.0,HOMEIMPROVEMENT,D,14000,14.42,0,0.11,N,4
30,51000,MORTGAGE,4.0,PERSONAL,B,2000,10.99,0,0.04,N,10
21,18996,RENT,0.0,DEBTCONSOLIDATION,A,6000,,1,0.32,N,4
26,20000,MORTGAGE,5.0,MEDICAL,A,4800,5.99,0,0.24,N,3
45,100000,MORTGAGE,3.0,DEBTCONSOLIDATION,E,10000,16.0,1,0.1,Y,13
23,72000,MORTGAGE,7.0,VENTURE,A,9000,6.76,0,0.13,N,2
22,18000,RENT,0.0,HOMEIMPROVEMENT,E,1500,18.64,1,0.08,N,2
22,44000,RENT,2.0,EDUCATION,E,20000,15.68,1,0.45,N,4
21,59000,MORTGAGE,5.0,MEDICAL,B,25000,9.99,1,0.42,N,4
27,58650,MORTGAGE,5.0,MEDICAL,E,7500,15.07,1,0.11,Y,9
23,39000,RENT,1.0,EDUCATION,D,6000,15.99,1,0.15,N,3
22,36000,RENT,6.0,DEBTCONSOLIDATION,B,13000,11.14,1,0.36,N,4
22,9600,RENT,,EDUCATION,B,1200,10.37,0,0.13,N,2
24,43200,MORTGAGE,0.0,HOMEIMPROVEMENT,C,10000,14.26,0,0.23,Y,4
30,130000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000,8.49,0,0.08,N,10
25,96000,RENT,2.0,HOMEIMPROVEMENT,E,25000,15.68,1,0.26,Y,4
39,100000,MORTGAGE,5.0,VENTURE,B,12000,,0,0.12,N,13
21,15996,RENT,3.0,MEDICAL,D,4800,15.37,1,0.3,Y,3
45,123000,RENT,2.0,EDUCATION,F,14000,,1,0.11,N,17
34,50000,RENT,1.0,EDUCATION,C,2400,13.49,0,0.05,Y,9
26,80690,RENT,8.0,PERSONAL,A,30000,7.49,1,0.37,N,3
36,45344,MORTGAGE,11.0,EDUCATION,A,16750,7.88,0,0.37,N,13
22,30000,RENT,1.0,MEDICAL,C,10000,12.53,1,0.33,N,4
22,60000,RENT,4.0,EDUCATION,A,20000,7.88,1,0.33,N,3
30,49110,RENT,2.0,PERSONAL,B,19775,12.42,1,0.4,N,9
34,30636,RENT,4.0,DEBTCONSOLIDATION,B,10000,10.37,1,0.33,N,10
29,31100,RENT,2.0,DEBTCONSOLIDATION,B,5000,9.63,0,0.16,N,8
23,190000,MORTGAGE,5.0,EDUCATION,F,22000,17.58,1,0.12,Y,3
36,64064,MORTGAGE,4.0,VENTURE,B,9500,,0,0.15,N,15
24,63000,OWN,0.0,HOMEIMPROVEMENT,A,17600,8.94,0,0.28,N,4
22,32644,MORTGAGE,6.0,VENTURE,E,13750,16.45,1,0.42,Y,4
54,50000,RENT,14.0,DEBTCONSOLIDATION,A,20000,7.9,1,0.4,N,20
28,39000,RENT,0.0,DEBTCONSOLIDATION,C,12000,12.53,1,0.31,Y,9
26,83500,MORTGAGE,0.0,MEDICAL,A,6500,8.59,0,0.08,N,2
23,72000,MORTGAGE,6.0,VENTURE,C,12000,13.61,1,0.17,Y,2
26,38000,RENT,4.0,MEDICAL,B,8000,12.69,0,0.21,N,4
27,17000,RENT,2.0,VENTURE,D,4000,14.42,1,0.24,N,8
42,13200,RENT,4.0,VENTURE,C,2500,,1,0.19,Y,15
32,35000,MORTGAGE,4.0,EDUCATION,A,10000,6.03,0,0.29,N,6
22,100000,MORTGAGE,7.0,PERSONAL,A,6000,8.49,0,0.06,N,2
24,70000,RENT,3.0,PERSONAL,B,25000,11.86,1,0.36,N,2
25,60000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,4000,12.69,0,0.07,N,2
23,18000,RENT,1.0,VENTURE,C,3250,13.22,1,0.18,N,2
33,64000,RENT,14.0,VENTURE,E,11000,15.68,1,0.17,Y,5
23,30000,RENT,4.0,PERSONAL,D,10000,,1,0.33,Y,4
34,25480,RENT,6.0,MEDICAL,D,5000,12.8,1,0.2,N,5
27,57000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,3000,7.51,0,0.05,N,5
31,100000,MORTGAGE,0.0,VENTURE,C,20000,13.48,0,0.2,Y,6
25,40800,RENT,,DEBTCONSOLIDATION,D,1000,15.57,1,0.02,N,2
31,32496,MORTGAGE,2.0,PERSONAL,B,1800,9.63,0,0.06,N,10
32,54000,RENT,2.0,HOMEIMPROVEMENT,E,6000,15.95,1,0.11,N,7
23,23000,MORTGAGE,7.0,HOMEIMPROVEMENT,D,3600,17.27,1,0.16,Y,3
25,36000,RENT,1.0,DEBTCONSOLIDATION,D,15000,15.05,1,0.42,Y,2
35,123000,RENT,2.0,HOMEIMPROVEMENT,E,25000,17.19,1,0.2,N,6
23,57700,MORTGAGE,7.0,PERSONAL,B,3500,10.65,0,0.06,N,4
34,69000,RENT,0.0,VENTURE,D,12800,15.7,1,0.19,N,5
23,168952,MORTGAGE,5.0,HOMEIMPROVEMENT,A,12500,8.94,1,0.07,N,2
27,39996,RENT,7.0,DEBTCONSOLIDATION,D,2500,15.65,1,0.06,N,8
36,120000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,14500,5.42,0,0.12,N,13
23,65000,OWN,6.0,PERSONAL,B,6000,10.65,0,0.09,N,2
23,30000,RENT,7.0,MEDICAL,B,10000,12.18,1,0.33,N,3
30,60000,RENT,0.0,MEDICAL,A,8000,7.66,0,0.13,N,5
27,116000,OWN,3.0,MEDICAL,A,6000,7.29,0,0.05,N,7
22,40000,RENT,3.0,EDUCATION,B,12000,11.89,0,0.3,N,3
24,78000,MORTGAGE,0.0,DEBTCONSOLIDATION,D,19500,15.31,1,0.25,N,4
32,75000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,12000,10.65,0,0.16,N,5
44,85280,MORTGAGE,4.0,PERSONAL,B,7000,10.62,0,0.08,N,12
22,33600,RENT,5.0,PERSONAL,B,12000,9.91,1,0.36,N,4
27,112548,MORTGAGE,11.0,VENTURE,A,24000,,0,0.21,N,5
24,55243,MORTGAGE,6.0,MEDICAL,B,2900,9.62,1,0.04,N,2
22,33000,RENT,2.0,DEBTCONSOLIDATION,B,7000,,0,0.21,N,2
26,71000,MORTGAGE,10.0,HOMEIMPROVEMENT,D,6000,15.62,0,0.08,N,3
31,33000,RENT,1.0,MEDICAL,D,9750,14.54,1,0.3,Y,9
33,50800,RENT,16.0,VENTURE,E,10000,16.4,0,0.2,Y,10
29,72500,MORTGAGE,2.0,MEDICAL,C,7000,13.79,0,0.1,Y,8
29,70000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,6500,7.88,0,0.09,N,9
33,48000,RENT,11.0,DEBTCONSOLIDATION,B,25000,9.99,1,0.52,N,10
25,100000,MORTGAGE,2.0,VENTURE,C,16000,14.79,0,0.16,Y,2
28,12000,RENT,0.0,MEDICAL,B,4000,,1,0.33,N,9
30,36432,RENT,1.0,EDUCATION,D,19000,15.21,1,0.52,Y,5
24,56000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,12000,,0,0.21,N,3
29,16800,RENT,4.0,HOMEIMPROVEMENT,A,5000,6.92,1,0.3,N,10
22,57000,RENT,6.0,EDUCATION,B,22000,9.63,1,0.39,N,3
26,71400,RENT,10.0,MEDICAL,D,16000,,1,0.19,Y,4
22,34000,RENT,4.0,PERSONAL,A,6000,,1,0.18,N,2
36,140004,MORTGAGE,4.0,DEBTCONSOLIDATION,A,10000,6.92,0,0.07,N,11
32,18000,RENT,0.0,EDUCATION,D,4000,15.2,1,0.22,N,10
23,33000,RENT,5.0,PERSONAL,B,5000,10.62,0,0.15,N,2
31,19200,RENT,0.0,MEDICAL,A,4075,8.32,1,0.21,N,6
28,78000,MORTGAGE,12.0,MEDICAL,B,12000,10.99,0,0.15,N,10
34,39000,RENT,0.0,DEBTCONSOLIDATION,B,7500,9.45,1,0.19,N,9
24,32004,RENT,3.0,DEBTCONSOLIDATION,C,5000,13.23,0,0.16,N,2
23,55200,MORTGAGE,1.0,PERSONAL,E,15250,15.68,1,0.28,N,2
25,28800,OWN,3.0,VENTURE,C,6000,,0,0.21,Y,3
25,55000,MORTGAGE,9.0,VENTURE,B,5000,9.91,0,0.09,N,4
23,24000,OWN,5.0,EDUCATION,B,7000,11.86,0,0.29,N,4
24,35000,RENT,8.0,PERSONAL,A,5000,7.88,0,0.14,N,3
31,34580,RENT,3.0,PERSONAL,B,3000,11.49,1,0.09,N,6
25,31200,RENT,3.0,MEDICAL,B,10000,9.91,1,0.32,N,4
25,75000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,12000,,0,0.16,Y,3
28,97000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6000,7.49,0,0.06,N,10
37,30000,RENT,6.0,MEDICAL,B,6500,10.37,0,0.22,N,11
33,90000,MORTGAGE,5.0,PERSONAL,A,11400,6.62,0,0.13,N,8
23,32900,RENT,1.0,EDUCATION,D,20000,16.0,1,0.61,N,2
38,117400,MORTGAGE,7.0,PERSONAL,B,16000,10.75,0,0.14,N,16
25,27600,MORTGAGE,1.0,HOMEIMPROVEMENT,A,11500,6.03,1,0.42,N,4
35,45000,RENT,2.0,VENTURE,B,16000,10.0,1,0.36,N,10
22,39600,RENT,5.0,DEBTCONSOLIDATION,B,10000,11.71,0,0.25,N,2
29,60000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,1500,6.03,0,0.03,N,9
31,52000,RENT,4.0,VENTURE,B,10000,11.83,0,0.19,N,7
21,30000,RENT,2.0,PERSONAL,B,7000,10.99,1,0.23,N,2
25,75000,RENT,4.0,PERSONAL,B,4000,11.49,0,0.05,N,2
21,23040,RENT,0.0,HOMEIMPROVEMENT,A,6000,7.9,1,0.26,N,2
29,47256,RENT,5.0,VENTURE,A,12000,7.29,0,0.25,N,8
23,85000,MORTGAGE,0.0,EDUCATION,C,11000,14.27,0,0.13,N,4
35,50000,RENT,4.0,EDUCATION,B,10000,9.91,0,0.2,N,7
24,60000,RENT,2.0,PERSONAL,B,25000,11.11,1,0.42,N,3
31,49000,RENT,2.0,MEDICAL,B,3850,9.62,0,0.08,N,6
32,50880,RENT,6.0,PERSONAL,F,15000,20.25,0,0.29,Y,5
25,44000,RENT,1.0,EDUCATION,D,15000,14.59,1,0.34,N,4
28,57000,RENT,2.0,VENTURE,D,15000,14.11,1,0.26,N,10
35,34000,RENT,15.0,HOMEIMPROVEMENT,B,3200,9.99,1,0.09,N,7
23,100000,RENT,4.0,EDUCATION,B,4150,10.65,0,0.04,N,4
28,99996,MORTGAGE,6.0,VENTURE,A,10000,5.42,0,0.1,N,9
48,55000,MORTGAGE,7.0,HOMEIMPROVEMENT,C,10000,,0,0.18,Y,11
32,150000,MORTGAGE,16.0,PERSONAL,A,6000,7.49,0,0.04,N,9
21,19200,RENT,0.0,PERSONAL,B,6000,9.88,1,0.31,N,2
26,138000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,7500,6.03,0,0.05,N,3
26,76000,RENT,6.0,HOMEIMPROVEMENT,C,8000,13.48,1,0.11,Y,4
36,74000,MORTGAGE,20.0,HOMEIMPROVEMENT,F,25000,17.8,1,0.34,Y,11
25,26000,MORTGAGE,3.0,EDUCATION,B,3825,11.71,0,0.15,N,2
31,74797,MORTGAGE,1.0,MEDICAL,D,10000,15.58,1,0.11,Y,6
32,85000,RENT,4.0,PERSONAL,A,24000,7.9,0,0.28,N,6
33,74400,RENT,7.0,EDUCATION,B,3000,11.83,1,0.04,N,5
36,25200,MORTGAGE,0.0,EDUCATION,C,8700,12.23,1,0.35,Y,14
26,52700,MORTGAGE,3.0,MEDICAL,D,7500,13.8,1,0.12,N,2
25,35000,RENT,1.0,VENTURE,A,15000,7.49,1,0.43,N,3
24,30000,RENT,0.0,MEDICAL,C,4600,,0,0.15,Y,2
28,62000,RENT,2.0,MEDICAL,C,12800,13.16,0,0.21,Y,5
27,30000,RENT,0.0,PERSONAL,D,10000,15.31,1,0.33,N,7
32,59000,MORTGAGE,0.0,MEDICAL,C,3500,13.72,1,0.06,N,6
36,41000,RENT,1.0,PERSONAL,A,7000,9.63,0,0.17,N,14
38,58000,RENT,4.0,MEDICAL,E,9500,16.35,1,0.16,Y,16
23,19200,OWN,,PERSONAL,A,6000,6.54,1,0.31,N,2
31,45000,RENT,5.0,MEDICAL,A,14000,7.91,1,0.31,N,5
23,70000,RENT,1.0,PERSONAL,B,17000,8.88,0,0.24,N,3
38,85900,RENT,6.0,DEBTCONSOLIDATION,B,10000,12.53,0,0.12,N,13
25,54000,MORTGAGE,4.0,EDUCATION,D,12000,17.49,1,0.22,N,4
26,58000,RENT,5.0,DEBTCONSOLIDATION,B,12000,9.91,0,0.21,N,3
23,65074,RENT,0.0,EDUCATION,D,6000,14.42,1,0.09,Y,3
30,38168,RENT,5.0,PERSONAL,B,7500,9.76,0,0.2,N,6
26,16800,RENT,,PERSONAL,B,10625,,1,0.63,N,3
30,28000,RENT,0.0,MEDICAL,B,9250,11.48,1,0.33,N,9
24,148000,MORTGAGE,8.0,DEBTCONSOLIDATION,D,25000,15.31,1,0.17,Y,2
22,100580,RENT,6.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.25,Y,2
30,68803,RENT,3.0,MEDICAL,A,2000,6.17,0,0.03,N,10
28,43344,MORTGAGE,4.0,PERSONAL,B,10000,11.12,0,0.23,N,9
23,36500,RENT,2.0,HOMEIMPROVEMENT,D,15000,15.65,1,0.41,N,3
27,65000,MORTGAGE,11.0,VENTURE,B,4500,11.99,0,0.07,N,10
22,25000,RENT,2.0,EDUCATION,A,8400,6.62,1,0.34,N,2
22,57996,MORTGAGE,2.0,VENTURE,B,2500,12.53,0,0.04,N,3
23,80004,MORTGAGE,2.0,VENTURE,B,19000,10.62,0,0.24,N,2
50,54996,RENT,0.0,DEBTCONSOLIDATION,C,5000,13.47,0,0.09,N,14
35,22608,RENT,1.0,EDUCATION,C,3500,14.22,0,0.15,N,9
26,75000,RENT,4.0,EDUCATION,B,14000,11.11,0,0.19,N,4
25,57424,RENT,2.0,MEDICAL,D,12000,15.31,1,0.18,N,4
22,27000,RENT,0.0,DEBTCONSOLIDATION,D,9500,15.33,1,0.35,Y,3
23,41000,RENT,5.0,EDUCATION,A,9500,7.88,0,0.23,N,2
35,32000,RENT,19.0,HOMEIMPROVEMENT,A,8000,5.99,1,0.25,N,9
28,66300,MORTGAGE,11.0,MEDICAL,D,12000,14.11,1,0.15,N,6
24,68000,RENT,5.0,MEDICAL,D,15000,15.58,1,0.19,Y,4
28,63000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,11200,14.42,1,0.18,Y,7
23,49000,MORTGAGE,7.0,VENTURE,C,4000,13.99,0,0.08,N,4
31,35000,RENT,4.0,MEDICAL,C,15000,13.11,1,0.43,N,9
22,66300,RENT,4.0,MEDICAL,E,8000,18.39,1,0.1,N,4
27,40000,RENT,4.0,PERSONAL,D,10000,,0,0.25,Y,6
48,60000,MORTGAGE,8.0,MEDICAL,B,8000,10.37,0,0.13,N,17
27,54590,RENT,9.0,VENTURE,B,8000,11.49,0,0.15,N,6
22,26784,RENT,6.0,DEBTCONSOLIDATION,D,5500,14.74,1,0.21,N,4
25,34000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,10000,11.26,0,0.29,N,3
22,50508,RENT,5.0,VENTURE,A,6000,5.42,0,0.12,N,3
25,18840,MORTGAGE,5.0,EDUCATION,B,3000,9.91,1,0.16,N,2
32,90301,MORTGAGE,2.0,VENTURE,C,15000,13.47,0,0.17,Y,6
22,95000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,12000,10.99,0,0.13,N,4
24,27600,MORTGAGE,5.0,MEDICAL,D,6000,15.62,1,0.22,Y,2
22,36000,OWN,2.0,EDUCATION,B,14000,11.26,0,0.39,N,4
39,68000,RENT,1.0,EDUCATION,C,5000,13.49,0,0.07,Y,11
29,51000,RENT,2.0,MEDICAL,A,6000,7.29,0,0.12,N,10
25,24000,RENT,2.0,VENTURE,B,8500,9.88,1,0.35,N,4
23,60000,OWN,1.0,VENTURE,B,2000,11.12,0,0.03,N,4
28,37000,RENT,2.0,VENTURE,B,4500,11.11,0,0.12,N,6
23,102000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,6000,,0,0.06,Y,3
21,26400,RENT,,PERSONAL,D,7000,14.84,1,0.27,Y,3
28,30000,RENT,2.0,DEBTCONSOLIDATION,B,6000,11.49,1,0.2,N,9
24,36000,RENT,1.0,DEBTCONSOLIDATION,A,3600,7.29,0,0.1,N,2
29,80000,RENT,0.0,PERSONAL,B,1500,12.42,0,0.02,N,9
24,125375,RENT,0.0,MEDICAL,C,12000,14.27,1,0.08,N,2
23,40000,MORTGAGE,7.0,PERSONAL,B,4000,10.99,0,0.1,N,4
26,32400,RENT,10.0,EDUCATION,A,14000,7.51,1,0.43,N,4
33,18000,RENT,1.0,HOMEIMPROVEMENT,B,1600,9.88,1,0.09,N,5
24,25920,OWN,4.0,EDUCATION,D,3250,15.99,0,0.13,Y,4
29,31000,RENT,1.0,PERSONAL,C,7200,11.03,1,0.23,N,8
27,140000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,10000,,0,0.07,N,6
25,69000,MORTGAGE,9.0,HOMEIMPROVEMENT,C,15900,13.22,0,0.23,Y,3
27,77000,MORTGAGE,0.0,EDUCATION,E,15000,17.74,1,0.19,Y,6
21,28800,RENT,1.0,EDUCATION,B,9600,10.37,1,0.33,N,3
23,120000,MORTGAGE,2.0,EDUCATION,A,6000,6.76,0,0.05,N,3
24,85000,OWN,2.0,EDUCATION,B,27500,11.99,0,0.32,N,2
24,35200,RENT,1.0,MEDICAL,D,4000,16.0,1,0.11,Y,3
26,30000,RENT,5.0,DEBTCONSOLIDATION,A,19075,7.49,1,0.64,N,3
34,65000,MORTGAGE,3.0,EDUCATION,E,10000,,0,0.15,N,8
25,49000,RENT,9.0,DEBTCONSOLIDATION,A,10000,6.62,1,0.2,N,2
24,87500,MORTGAGE,8.0,MEDICAL,A,10000,6.17,0,0.11,N,4
39,33996,RENT,6.0,MEDICAL,D,4000,,1,0.12,N,13
22,38004,RENT,6.0,VENTURE,B,10000,10.74,0,0.26,N,3
22,34650,RENT,3.0,EDUCATION,A,12400,,1,0.36,N,4
22,23400,RENT,,EDUCATION,A,7700,5.99,1,0.33,N,2
24,36000,RENT,2.0,PERSONAL,B,12000,9.91,1,0.33,N,3
22,70000,RENT,4.0,EDUCATION,A,7550,7.51,0,0.11,N,3
27,86260,MORTGAGE,11.0,EDUCATION,C,18000,13.72,1,0.21,Y,7
27,51200,RENT,11.0,EDUCATION,D,18000,14.96,1,0.35,Y,8
22,54400,RENT,2.0,MEDICAL,E,7000,,1,0.11,Y,2
25,57300,RENT,2.0,HOMEIMPROVEMENT,C,10400,11.66,0,0.18,Y,4
29,50000,OWN,8.0,VENTURE,B,9725,12.12,0,0.19,N,7
24,75000,MORTGAGE,5.0,EDUCATION,C,7200,,0,0.1,Y,3
33,45000,RENT,2.0,MEDICAL,B,8500,10.62,0,0.19,N,6
33,35000,RENT,5.0,MEDICAL,B,11200,10.36,1,0.32,N,9
21,29400,MORTGAGE,0.0,MEDICAL,B,12000,11.83,1,0.41,N,4
23,32000,RENT,4.0,HOMEIMPROVEMENT,B,5000,12.69,1,0.16,N,4
32,53408,MORTGAGE,8.0,VENTURE,B,1400,10.99,0,0.03,N,10
21,60000,RENT,5.0,MEDICAL,B,10000,12.18,0,0.17,N,4
52,54000,RENT,0.0,PERSONAL,A,1500,8.49,1,0.03,N,24
36,54000,RENT,14.0,PERSONAL,C,3800,,1,0.07,N,15
23,29000,OWN,,MEDICAL,F,10000,18.62,1,0.34,Y,3
29,140000,MORTGAGE,4.0,EDUCATION,C,16775,14.27,0,0.12,Y,10
33,44000,RENT,2.0,MEDICAL,C,9600,13.16,0,0.22,Y,5
26,29000,RENT,10.0,DEBTCONSOLIDATION,B,4200,,0,0.14,N,3
45,55000,RENT,1.0,PERSONAL,A,4000,6.03,0,0.07,N,12
27,27000,RENT,6.0,DEBTCONSOLIDATION,D,10000,15.62,1,0.37,N,6
